Site,Name,Price,RAM,Storage,Url
refurbed.dk,Dell Latitude 3190 | N5030 | 11.6&quot;,1235 kr.,8.0 GB,,https://www.refurbed.dk/p/dell-latitude-3190-5030-11/
refurbed.dk,Fujitsu Lifebook U7512 | i7-1270P | 15.6&quot;,3765 kr.,8.0 GB,,https://www.refurbed.dk/p/fujitsu-lifebook-u7512-1270p/
refurbed.dk,Lenovo ThinkPad L14 G2 | i7-1185G7 | 14&quot;,3179 kr.,8.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-l14-g2-1185g7-14/
refurbed.dk,Lenovo ThinkPad P14s G1 | i7-10510U | 14&quot;,2685 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-p14s-g1-10510u/
refurbed.dk,HP ZBook 15U G5 | i7-8650U | 15.6&quot;,6535 kr.,32.0 GB,,https://www.refurbed.dk/p/hp-zbook-15u-g5-8650u-15-6/
refurbed.dk,HP EliteBook x360 1040 G6 | i5-8265U | 14&quot;,3269 kr.,16.0 GB,,https://www.refurbed.dk/p/hp-elitebook-x360-1040-g6-8265u/
refurbed.dk,Dell Latitude 7400 2-in-1 | i5-8265U | 14&quot;,3419 kr.,8.0 GB,,https://www.refurbed.dk/p/dell-latitude-7400-2-in-1-8265u/
refurbed.dk,Lenovo ThinkPad X1 Yoga G3 | i7-8650U | 14&quot;,3115 kr.,8.0 GB,,https://www.refurbed.dk/p/lenovo-tp-x1-yoga-g3-8650u/
refurbed.dk,Dell Latitude 7400 | i7-8665U | 14&quot;,2339 kr.,8.0 GB,,https://www.refurbed.dk/p/dell-latitude-7400-8665u/
refurbed.dk,Dell Latitude 5580 | i7-7820HQ | 15.6&quot;,3235 kr.,16.0 GB,,https://www.refurbed.dk/p/dell-latitude-5580-7820hq/
refurbed.dk,Lenovo ThinkPad P16 G2 | i7-13850HX | 16&quot;,18415 kr.,32.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-p16-g2-13850hx/
refurbed.dk,Honor MagicBook 14 (2021) | i5-1135G7 | 14&quot;,2819 kr.,8.0 GB,,https://www.refurbed.dk/p/honor-magicbook-14-2021-1135g7/
refurbed.dk,Honor MagicBook 15 (2021) | i5-1135G7 | 15.6&quot;,2999 kr.,16.0 GB,,https://www.refurbed.dk/p/honor-magicbook-15-2021-1135g7/
refurbed.dk,Dell Latitude 15 5510 | i7-10810U | 15.6&quot;,3139 kr.,8.0 GB,,https://www.refurbed.dk/p/dell-latitude-15-5510-i7-10810u/
refurbed.dk,Lenovo ThinkPad X13 | i5-10210U | 13.3&quot;,2275 kr.,8.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-x13-10210u/
refurbed.dk,HP EliteBook 735 G6 | Ryzen 5 3500U | 13.3&quot;,2505 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-elitebook-735-g6-5-3500u/
refurbed.dk,HP ProBook 440 G8 | i5-1135G7 | 14&quot;,2805 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-probook-440-g8-1135g7/
refurbed.dk,Dell Precision 7560 | i9-11950H | 15.6&quot;,7975 kr.,64.0 GB,,https://www.refurbed.dk/p/dell-precision-7560-i9-11950h/
refurbed.dk,HP EliteBook 850 G6 | i5-8265U | 15.6&quot;,2525 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-elitebook-850-g6-i5-8265u-15/
refurbed.dk,Fujitsu Lifebook U7510 | i5-10210U | 15.6&quot;,2855 kr.,8.0 GB,,https://www.refurbed.dk/p/fujitsu-lifebook-u7510-10210u/
refurbed.dk,Lenovo ThinkPad L15 G3 | i5-1235U | 15.6&quot;,3759 kr.,8.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-l15-g3-i5-1235u/
refurbed.dk,HP EliteBook 840 G10 | i5-1345U | 14&quot;,5075 kr.,16.0 GB,,https://www.refurbed.dk/p/hp-elitebook-840-g10-i5-1345u/
refurbed.dk,Dell Latitude 3520 | i3-1115G4 | 15.6&quot;,3255 kr.,8.0 GB,,https://www.refurbed.dk/p/dell-latitude-3520-i3-1115g4/
refurbed.dk,Dell Latitude 7390 2 in 1 | i5-8250U | 13.3&quot;,2439 kr.,8.0 GB,,https://www.refurbed.dk/p/dell-latitude-7390-2-1-i5-8250u/
refurbed.dk,HP EliteBook 860 G10 | i7-1360P | 16&quot;,8639 kr.,16.0 GB,,https://www.refurbed.dk/p/hp-elitebook-860-g10-i7-1360p/
refurbed.dk,HP EliteBook 640 G11 | Core Ultra 5 125U | 14&quot;,7019 kr.,16.0 GB,,https://www.refurbed.dk/p/hp-elitebook-640-g11-5-125u/
refurbed.dk,Lenovo ThinkPad P52 | i7-8750H | 15.6&quot;,4705 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-p52-i7-8750h/
refurbed.dk,HP EliteBook 840 G5 | i5-8265U | 14&quot;,2569 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-elitebook-840-g5-i5-8265u/
refurbed.dk,Microsoft Surface Laptop 4 | Ryzen 5 4680U | 13.5&quot;,3345 kr.,16.0 GB,,https://www.refurbed.dk/p/ms-surface-laptop-4-4680u-13/
refurbed.dk,HP EliteBook 830 G10 | i5-1345U | 13.3&quot;,3525 kr.,16.0 GB,,https://www.refurbed.dk/p/hp-elitebook-830-g10-i5-1345u/
refurbed.dk,Dell Precision 3560 | i7-1185G7 | 15.6&quot;,3589 kr.,16.0 GB,,https://www.refurbed.dk/p/dell-precision-3560-1185g7/
refurbed.dk,HP EliteBook 835 G7 | Ryzen 5 PRO 4650U | 13.3&quot;,2505 kr.,16.0 GB,,https://www.refurbed.dk/p/hp-eb-835-g7-r5-pro-4650u-13-3/
refurbed.dk,Dell Latitude 5411 | i5-10300H | 14&quot;,2049 kr.,8.0 GB,,https://www.refurbed.dk/p/dell-latitude-5411-10300h-14/
refurbed.dk,Dell Latitude 15 5511 | i5-10300H | 15.6&quot;,4309 kr.,16.0 GB,,https://www.refurbed.dk/p/dell-latitude-15-5511-10300h/
refurbed.dk,Lenovo ThinkPad T15 G1 | i5-10310U | 15.6&quot;,3245 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-t15-g1-10310u/
refurbed.dk,Lenovo ThinkPad T480 | i5-8265U | 14&quot;,2305 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-tp-t480-8265u/
refurbed.dk,HP ProBook 450 G8 | i3-1115G4 | 15.6&quot;,2929 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-probook-450-g8-i3-1115g4/
refurbed.dk,Lenovo ThinkPad X1 Yoga G4 | i7-8565U | 14&quot;,3449 kr.,8.0 GB,,https://www.refurbed.dk/p/lenovo-tp-x1-yoga-g4-8565u/
refurbed.dk,Fujitsu Lifebook E548 | i5-8250U | 14&quot;,2469 kr.,8.0 GB,,https://www.refurbed.dk/p/fujitsu-lifebook-e548-i5-8250u/
refurbed.dk,Dell Latitude 7290 | i5-8350U | 12.5&quot;,2395 kr.,8.0 GB,,https://www.refurbed.dk/p/dell-latitude-7290-i5-8350u/
refurbed.dk,Dell XPS 13 7390 | i7-10510U | 13.3&quot;,10249 kr.,16.0 GB,,https://www.refurbed.dk/p/dell-xps-13-7390-10510u/
refurbed.dk,Lenovo ThinkPad X13 G2 | i5-1145G7 | 13.3&quot;,2715 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-x13-i5-1145g7/
refurbed.dk,Microsoft Surface Laptop 4 | i5-1135G7 | 13.5&quot;,3699 kr.,8.0 GB,,https://www.refurbed.dk/p/ms-surface-laptop-4-1135g7-13/
refurbed.dk,HP EliteBook 850 G5 | i7-8650U | 15.6&quot;,3799 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-elitebook-850-g5-i7-8650u-156/
refurbed.dk,Lenovo ThinkPad T14 G3 | Ryzen 5 Pro 6650U | 14&quot;,5825 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-t14-g3-ryzen-5/
refurbed.dk,Fujitsu Lifebook T938 | i5-8350U | 13.3&quot;,1899 kr.,8.0 GB,,https://www.refurbed.dk/p/fujitsu-lifebook-t938-8350u-13/
refurbed.dk,Lenovo Thinkpad T14s G1 | Ryzen 7 Pro 4750U | 14&quot;,3025 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-t14s-g1-4750u/
refurbed.dk,Lenovo ThinkPad P52s | i7-8650U | 15.6&quot;,3879 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-p52s-i7-8650u-15/
refurbed.dk,Dell Latitude 7430 | i7-1255U | 14&quot;,3665 kr.,16.0 GB,,https://www.refurbed.dk/p/dell-latitude-7430-i7-1255u-14/
refurbed.dk,HP EliteBook 840 G6 | i7-8665U | 14&quot;,2015 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-elitebook-840-g6-i7-8665u/
refurbed.dk,Acer Chromebook Plus 514 | i3-N305 | 14&quot;,2845 kr.,8.0 GB,,https://www.refurbed.dk/p/acer-chromebook-plus-514-i3-n305/
refurbed.dk,Lenovo ThinkPad X13 G1 | Ryzen 3 PRO 4450U | 13.3&quot;,2249 kr.,8.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-x13-g1-4450u/
refurbed.dk,HP EliteBook 855 G7 | Ryzen 7 PRO 4750U | 15.6&quot;,3425 kr.,16.0 GB,,https://www.refurbed.dk/p/hp-elitebook-855-g7-r7-pro-4750u/
refurbed.dk,Lenovo ThinkPad T15 G2 | i5-1145G7 | 15.6&quot;,3509 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-t15p-g2-1145g7/
refurbed.dk,HP EliteBook x360 1030 G8 | i5-1135G7 | 13.3&quot;,3395 kr.,16.0 GB,,https://www.refurbed.dk/p/hp-elitebook-x360-1030-g8-1135g7/
refurbed.dk,HP Elitebook x360 1030 G7 | i5-10210U | 13.3&quot;,3235 kr.,16.0 GB,,https://www.refurbed.dk/p/hp-elitebook-x360-1030-g7-10210u/
refurbed.dk,Lenovo ThinkPad T14s G1 | i7-10610U | 14&quot;,3209 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-t14s-g1-10610u/
refurbed.dk,HP ZBook Firefly 15 G7 | i7-10510U | 15.6&quot;,4599 kr.,16.0 GB,,https://www.refurbed.dk/p/hp-zbook-firefly-15-g7-i7-10510u/
refurbed.dk,HP ProBook 440 G7 | i5-10210U | 14&quot;,2285 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-probook-440-g7-i5-10210u/
refurbed.dk,Lenovo ThinkPad X1 Carbon G9 | i5-1145G7 | 14&quot;,4125 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-tp-x1-carbon-g9-i5-1145g7/
refurbed.dk,HP EliteBook x360 1040 G5 | i5-8350U | 14&quot;,4339 kr.,4.0 GB,,https://www.refurbed.dk/p/hp-elitebook-x360-1040-g5-8350u/
refurbed.dk,HP EliteBook 645 G10 | Ryzen 5 Pro 7530U | 14&quot;,4375 kr.,16.0 GB,,https://www.refurbed.dk/p/hp-eb-645-g10-r5-pro-7530u/
refurbed.dk,Lenovo ThinkPad X390 | i7-8665U | 13.3&quot;,3369 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-tp-x390-i7-8665u-13-3/
refurbed.dk,Lenovo ThinkPad E14 | i3-10110U | 14&quot;,2055 kr.,8.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-e14-i3-10110u/
refurbed.dk,HP ProBook 440 G7 | i3-10110U | 14&quot;,2475 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-probook-440-g7-i3-10110u/
refurbed.dk,Dell Latitude 3420 | i5-1135G7 | 14&quot;,2459 kr.,16.0 GB,,https://www.refurbed.dk/p/dell-latitude-3420-1135g7-14/
refurbed.dk,HP EliteBook 850 G6 | i7-8565U | 15.6&quot;,3505 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-elitebook-850-g6-i7-8565u/
refurbed.dk,Lenovo ThinkPad T495 | Ryzen 7 Pro 3700U | 14&quot;,3585 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-tp-t495-ryzen-3700u/
refurbed.dk,Lenovo ThinkPad X1 Carbon G6 | i7-8650U | 14&quot;,3449 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-tp-x1-carbon-8650u/
refurbed.dk,Dell Latitude 5490 | i5-8250U | 14&quot;,1825 kr.,8.0 GB,,https://www.refurbed.dk/p/dell-latitude-5490-8250u/
refurbed.dk,Lenovo ThinkPad E15 | i7-10510U | 15.6&quot;,3709 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-e15-i7-10510u/
refurbed.dk,HP ProBook 430 G8 | i5-1135G7 | 13.3&quot;,2885 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-probook-430-g8-i5-1135g7/
refurbed.dk,Lenovo ThinkPad X1 Yoga G8 | i5-1345U | 14&quot;,7055 kr.,32.0 GB,,https://www.refurbed.dk/p/lenovo-tp-x1-yoga-g8-i5-1345u/
refurbed.dk,Lenovo ThinkPad T490 | i5-8350U | 14&quot;,1975 kr.,8.0 GB,,https://www.refurbed.dk/p/lenovo-tp-t490-8350u/
refurbed.dk,HP ProBook 650 G5 | i5-8365U | 15.6&quot;,2765 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-probook-650-g5-i5-8365u-15-6/
refurbed.dk,HP EliteBook 850 G7 | i5-10310U | 15.6&quot;,3165 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-elitebook-850-g7-i5-10310u/
refurbed.dk,Lenovo ThinkPad X1 Extreme G3 | i7-10750H | 15.6&quot;,6875 kr.,32.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-x1-ext-g3-10750h/
refurbed.dk,HP ProBook 640 G4 | i5-8365U | 14&quot;,2859 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-probook-640-g4-8365u/
refurbed.dk,Dell Latitude 3510 | i3-10110U | 15.6&quot;,3955 kr.,32.0 GB,,https://www.refurbed.dk/p/dell-latitude-3510-10110u-15-6/
refurbed.dk,HP ZBook 15 G5 | i7-8750H | 15.6&quot;,5815 kr.,16.0 GB,,https://www.refurbed.dk/p/hp-zbook-15-g5-8750h-15-6/
refurbed.dk,HP ProBook 650 G8 | i5-1145G7 | 15.6&quot;,2979 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-probook-650-g8-i5-1145g7/
refurbed.dk,Lenovo Thinkpad T14 G4 | i7-1355U | 14&quot;,6169 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-t14-g4-i7-1355u/
refurbed.dk,Lenovo ThinkPad X1 Yoga G7 | i5-1245U | 14&quot;,5935 kr.,32.0 GB,,https://www.refurbed.dk/p/lenovo-tp-x1-yoga-g7-i5-1245u/
refurbed.dk,HP EliteBook 850 G5 | i7-8550U | 15.6&quot;,3799 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-elitebook-850-g5-i7-8550u-156/
refurbed.dk,HP EliteBook 850 G7 | i5-10210U | 15.6&quot;,2375 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-elitebook-850-g7-10210u/
refurbed.dk,Lenovo ThinkPad P14s G2 | i5-1145G7 | 14&quot;,5515 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-p14s-g2-i5-1145/
refurbed.dk,Dell Latitude 7310 2-in-1 | i5-10310U | 13.3&quot;,3429 kr.,16.0 GB,,https://www.refurbed.dk/p/dell-latitude-7310-2-in-1-10310u/
refurbed.dk,HP ProBook 450 G6 | i5-8265U | 15.6&quot;,2525 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-probook-450-g6-i5-8265u-15-6/
refurbed.dk,Lenovo ThinkPad T15 G2 | i7-1165G7 | 15.6&quot;,4129 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-t15p-g2-1165g7/
refurbed.dk,Lenovo ThinkPad L14 G1 | Ryzen 5 4500U | 14&quot;,3285 kr.,8.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-l14-g1-r5-4500u/
refurbed.dk,Dell Latitude 5420 | i7-1165G7 | 14&quot;,2789 kr.,8.0 GB,,https://www.refurbed.dk/p/dell-latitude-5420-i7-1165g7/
refurbed.dk,Lenovo ThinkPad E15 G2 | i5-1135G7 | 15.6&quot;,3299 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-e15-g2-1135g7/
refurbed.dk,Lenovo ThinkPad P51 | i7-7820HQ | 15.6&quot;,4515 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-p51-i7-7820hq-15/
refurbed.dk,HP 14-EM | Ryzen 3 7320U | 14&quot;,3149 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-14-em-ryzen-3-7320u-14/
refurbed.dk,HP EliteBook x360 1030 G4 | i7-8665U | 13.3&quot;,3025 kr.,16.0 GB,,https://www.refurbed.dk/p/hp-elitebook-x360-g4-i7-8665u/
refurbed.dk,Lenovo ThinkPad Yoga X390 | i7-8565U | 13.3&quot;,2975 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-tp-yoga-x390-8565u/
refurbed.dk,Lenovo ThinkPad P14s G1 | i5-10210U | 14&quot;,2685 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-p14s-g1-10210u/
refurbed.dk,Dell Latitude 7430 | i5-1245U | 14&quot;,3709 kr.,16.0 GB,,https://www.refurbed.dk/p/dell-latitude-7430-i5-1245u-14/
refurbed.dk,Lenovo ThinkPad X1 Yoga G7 | i7-1270P | 14&quot;,5749 kr.,32.0 GB,,https://www.refurbed.dk/p/lenovo-tp-x1-yoga-g7-i7-1270p/
refurbed.dk,Lenovo ThinkPad L14 G1 | i3-10110U | 14&quot;,2385 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-l14-g1-i3-10110u/
refurbed.dk,HP OmniBook X AI 14-fe | Snapdragon X Elite | 14&quot;,6329 kr.,16.0 GB,,https://www.refurbed.dk/p/hp-ob-x-ai-14-fe-sd-x-elite/
refurbed.dk,Dell Latitude 5430 Rugged | i5-1145G7 | 14&quot;,7465 kr.,8.0 GB,,https://www.refurbed.dk/p/dell-latitude-5430rugged-1145g7/
refurbed.dk,Dell Latitude 5501 | i7-9850H | 15.6&quot;,2615 kr.,8.0 GB,,https://www.refurbed.dk/p/dell-latitude-5501-i7-9850h-15/
refurbed.dk,HP 15-fc0050nl | Ryzen 5 7520U | 15.6&quot;,4019 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-15-fc0050nl-ryzen-5-7520u/
refurbed.dk,Dell Latitude 7410 | i5-10310U | 14&quot;,2015 kr.,8.0 GB,,https://www.refurbed.dk/p/dell-latitude-7410-i5-10310u/
refurbed.dk,Dell Latitude 7420 | i7-1165G7 | 14&quot;,3095 kr.,16.0 GB,,https://www.refurbed.dk/p/dell-latitude-7420-i7-1165g7/
refurbed.dk,Lenovo ThinkPad X1 Carbon G8 | i5-10310U | 14&quot;,2919 kr.,8.0 GB,,https://www.refurbed.dk/p/lenovo-tp-x1-carbon-g8-10310u/
refurbed.dk,HP ZBook Studio x360 G5 | Xeon E-2176M | 15.6&quot;,4255 kr.,16.0 GB,,https://www.refurbed.dk/p/hp-zbook-studio-x360-g5-e-2176m/
refurbed.dk,HP EliteBook x360 1040 G7 | i5-10210U | 14&quot;,3239 kr.,16.0 GB,,https://www.refurbed.dk/p/hp-elitebook-x360-1040-g7-10210u/
refurbed.dk,HP Elitebook x360 1030 G7 | i7-10810U | 13.3&quot;,3815 kr.,16.0 GB,,https://www.refurbed.dk/p/hp-elitebook-x360-1030-g7-10810u/
refurbed.dk,Dell Latitude 7390 | i5-8250U | 13.3&quot;,1939 kr.,8.0 GB,,https://www.refurbed.dk/p/dell-latitude-7390-i5-8250u/
refurbed.dk,Lenovo Thinkpad T14s G1 | i7-10510U | 14&quot;,2739 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-t14s-g1-10510u/
refurbed.dk,Lenovo ThinkPad X1 Carbon G8 | i7-10610U | 14&quot;,3695 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-tp-x1-carbon-i7-10610u/
refurbed.dk,Lenovo ThinkPad T590 | i7-8665U | 15.6&quot;,4105 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-tp-t590-i7-8665u-15-6/
refurbed.dk,Dell Latitude 7390 | i5-8350U | 13.3&quot;,1865 kr.,8.0 GB,,https://www.refurbed.dk/p/dell-latitude-13-3-8350u/
refurbed.dk,HP EliteBook 850 G6 | i7-8650U | 15.6&quot;,3019 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-elitebook-850-g6-i7-8650u/
refurbed.dk,Lenovo ThinkPad P15s G1 | i7-10510U | 15.6&quot;,4389 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-p15s-g1-10510u/
refurbed.dk,Microsoft Surface Laptop 2 | i7-8650U | 13.5&quot;,2849 kr.,8.0 GB,,https://www.refurbed.dk/p/microsoft-surface-ltp-2-i7-8650u/
refurbed.dk,Fujitsu Lifebook U749 | i5-8265U | 14&quot;,2049 kr.,8.0 GB,,https://www.refurbed.dk/p/fujitsu-lifebook-u749-i5-8265u/
refurbed.dk,HP EliteBook 835 G11 | Ryzen 7 8840U | 13.3&quot;,6705 kr.,16.0 GB,,https://www.refurbed.dk/p/hp-eb-835-g11-ryzen-7-8840u-13-3/
refurbed.dk,Lenovo ThinkPad X1 Yoga G5 | i5-10310U | 14&quot;,2865 kr.,8.0 GB,,https://www.refurbed.dk/p/lenovo-tp-x1-yoga-g5-10310u/
refurbed.dk,Dell Latitude 7340 | i7-1365U | 13.3&quot;,7615 kr.,32.0 GB,,https://www.refurbed.dk/p/dell-latitude-7340-i7-1365u/
refurbed.dk,Acer Spin 3 SP314-54N | i5-1035G1 | 14&quot;,3015 kr.,8.0 GB,,https://www.refurbed.dk/p/acer-spin-3-sp314-54n-1035g1-14/
refurbed.dk,HP ProBook 450 G8 | i5-1135G7 | 15.6&quot;,2685 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-probook-450-g8-i5-1135g7-15-6/
refurbed.dk,Dell Latitude 3120 2-in-1 | Pentium Silver N6000 | 11.6&quot;,1549 kr.,8.0 GB,,https://www.refurbed.dk/p/dell-latitude-3120-2-in-1-n6000/
refurbed.dk,Fujitsu Lifebook U748 | i5-8350U | 14&quot;,2059 kr.,8.0 GB,,https://www.refurbed.dk/p/fujitsu-lifebook-u748-8350u/
refurbed.dk,Lenovo ThinkBook 14 IML | i5-10210U | 14&quot;,2575 kr.,8.0 GB,,https://www.refurbed.dk/p/lenovo-thinkbook-14-iml-10210u/
refurbed.dk,Samsung Galaxy Book4 360 | Core 5 120U | 15.6&quot;,6569 kr.,8.0 GB,,https://www.refurbed.dk/p/samsung-galaxy-book4-360-5-120u/
refurbed.dk,HP EliteBook 630 G11 | Core Ultra 5 135U | 13.3&quot;,7515 kr.,32.0 GB,,https://www.refurbed.dk/p/hp-eb-630-g11-ultra-5-135u/
refurbed.dk,Dell Latitude 3390 2-in-1 | i5-8250U | 13.3&quot;,3105 kr.,8.0 GB,,https://www.refurbed.dk/p/dell-latitude-3390-8250u/
refurbed.dk,HP EliteBook 845 G7 | Ryzen 3 PRO 4450U | 14&quot;,2655 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-elitebook-845-g7-r5-pro-4450u/
refurbed.dk,HP EliteBook 830 G10 | i5-1335U | 13.3&quot;,3655 kr.,16.0 GB,,https://www.refurbed.dk/p/hp-elitebook-830-g10-i5-1335u/
refurbed.dk,HP ZBook Power G10 | i7-13800H | 15.6&quot;,10155 kr.,32.0 GB,,https://www.refurbed.dk/p/hp-zbook-power-g10-i7-13800h/
refurbed.dk,HP EliteBook 835 G7 | Ryzen 5 PRO 4450U | 13.3&quot;,4495 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-eb-835-g7-r5-pro-4450u-13-3/
refurbed.dk,Lenovo ThinkPad L15 G1 | i5-10310U | 15.6&quot;,3049 kr.,8.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-l15-g1-i5-10310u/
refurbed.dk,Lenovo ThinkPad L14 G2 | i5-1145G7 | 14&quot;,3505 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-l14-g2-1145g7-14/
refurbed.dk,Lenovo ThinkPad T14s G4 | i7-1355U | 14&quot;,8585 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-t14s-g4-i7-1355u/
refurbed.dk,Lenovo ThinkPad X13 Yoga | i5-10210U | 13.3&quot;,2809 kr.,8.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-x13-yoga-10210u/
refurbed.dk,HP EliteBook 830 G5 | i7-8550U | 13.3&quot;,1945 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-eb-830-g5-8550u/
refurbed.dk,Lenovo ThinkPad X1 Yoga G8 | i7-1365U | 14&quot;,9375 kr.,32.0 GB,,https://www.refurbed.dk/p/lenovo-tp-x1-yoga-g8-i7-1365u/
refurbed.dk,Lenovo ThinkPad L13 Yoga G1 | i5-10210U | 13.3&quot;,2315 kr.,8.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-l13-g1-10210u/
refurbed.dk,HP ProBook x360 11 G5 EE | N4100 | 11.6&quot;,1365 kr.,4.0 GB,,https://www.refurbed.dk/p/hp-probook-x360-11-g5-ee-n4100/
refurbed.dk,Dell Latitude 5410 | i5-10310U | 14&quot;,2479 kr.,16.0 GB,,https://www.refurbed.dk/p/dell-latitude-5410-10310u/
refurbed.dk,Lenovo ThinkPad L13 G2 | i7-1165G7 | 13.3&quot;,3305 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-l13-g2-1165g7/
refurbed.dk,Dell Precision 7520 | i7-7820HQ | 15.6&quot;,3385 kr.,16.0 GB,,https://www.refurbed.dk/p/dell-precision-7520-i7-7820hq-15/
refurbed.dk,HP ZBook Studio 16 G9 | i7-12700H | 16&quot;,7649 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-zbook-studio-16-g9-12700h-16/
refurbed.dk,Lenovo ThinkPad L13 | i7-10510U | 13.3&quot;,2575 kr.,16.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-l13-i7-10510u/
refurbed.dk,HP ProBook 430 G7 | i5-10210U | 13.3&quot;,2589 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-probook-430-g7-i5-10210u/
refurbed.dk,Lenovo ThinkPad P16v G1 | i7-13700H | 16&quot;,14005 kr.,32.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-p16v-i7-13700h/
refurbed.dk,Dell Latitude 7420 | i7-1185G7 | 14&quot;,3405 kr.,16.0 GB,,https://www.refurbed.dk/p/dell-latitude-7420-i7-1185g7/
refurbed.dk,Lenovo V15-IIL | i3-1005G1 | 15.6&quot;,3689 kr.,8.0 GB,,https://www.refurbed.dk/p/lenovo-v15-iil-i3-1005g1/
refurbed.dk,HP ProBook 445 G8 | Ryzen 5 5600U | 14&quot;,2655 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-probook-445-g8-5-5600u-14/
refurbed.dk,Lenovo ThinkPad P1 G4 | i7-11850H | 16&quot;,10455 kr.,32.0 GB,,https://www.refurbed.dk/p/lenovo-thinkpad-p-g4-i7-11850h/
refurbed.dk,Microsoft Surface Laptop 3 | i7-1065G7 | 13.5&quot;,2915 kr.,16.0 GB,,https://www.refurbed.dk/p/ms-surface-laptop-3-1065g7/
refurbed.dk,HP EliteBook x360 1030 G4 | i5-8265U | 13.3&quot;,1959 kr.,8.0 GB,,https://www.refurbed.dk/p/hp-elitebook-x360-1030-g4-8265u/
